number,gt_snippet,whisper_snippet,type,variant,score,dataset,folder
70,million 10 millions less than a year ago despite the 70 million cyberpunk depreciation our operating cost increased driven by 4,zlotys less than a year ago despite the 17 million slavic cyberpunk depreciation are operating costs increased driven by 4,wrong,whisper-small,91.91489361702128,combined_22,4432298
2021,of the witcher 3 in terms of the switch q1 2021 revenue was nearly 2.5 times better than the first quarter,the nintendo switch q1 2020 revenue wise was nearly 2 and a half times better than the the first quarter,wrong,whisper-small,81.76795580110497,combined_22,4432298
140,increase in cash and bank deposits by 823 millions and 140 millions increase in domestic included in the other financial assets,by 823 million and 114 million zlotys increased some domestic demons included in the other financial aspects line all in,wrong,whisper-small,82.0754716981132,combined_22,4432298
2020,years first quarter results are pre sented together with our 2020 q1 which by then was the best first quarter we,years first quarter results are pre sented together with our 2021 which by then was the best first quarter we,wrong,whisper-small,97.24770642201834,combined_22,4432298
3,our youtube channel lets get started please jump to slide 3 improving cyberpunk 2077 remains our top priority since the beginning,youtube channel lets get started please jump to slide suite improving cyberpunk 2077 remains our top priority since the beginning,wrong,whisper-large-v3-turbo,97.63779527559055,combined_22,4432298
3,2021 the total value of our cash from deposits in 3 months increased by 1 billion and 40 millions reaching a,of 2021 the total value of our cash bank deposits and t bonds increased by 1 billion and 40 million,wrong,whisper-large-v3-turbo,89.23076923076923,combined_22,4432298
105,this made the total balance of provisions to decrease by 105 millions over the first quarter of 2021 we also reported,this made the total balance of provisions to decrease by 1 100 and 5 million that over the first quarter,wrong,whisper-large-v3-turbo,92.85714285714286,combined_22,4432298
950,1 billion and reached an unprecedented total of 1 million 950 million and this just to the next page based on,by 1.4 billion and reached an unprecedented total of 1915000000 dollars and this smoothie leads us to the next page,wrong,whisper-large-v3-turbo,76.14678899082568,combined_22,4432298
70,cost of products and services sold line where we included 70 million depreciation of cyberpunk 2077 our gross profit from sales,services sold line which we included where we included 17 million depreciation of cyberpunk 2077 our gross profit from sales,wrong,whisper-large-v3-turbo,91.30434782608697,combined_22,4432298
105,this made the total balance of provisions to decrease by 105 millions over the first quarter of 2021 we also reported,this made the total balance of provisions to decrease by 1 100 and 5 million that over the first quarter,wrong,whisper-large-v3-turbo,92.85714285714286,combined_22,4432298
3,2021 the total value of our cash from deposits in 3 months increased by 1 billion and 40 millions reaching a,of 2021 the total value of our cash bank deposits and t bonds increased by 1 billion and 40 million,wrong,whisper-large-v3-turbo,89.23076923076923,combined_22,4432298
70,cost of products and services sold line where we included 70 million depreciation of cyberpunk 2077 our gross profit from sales,services sold line which we included where we included 17 million depreciation of cyberpunk 2077 our gross profit from sales,wrong,whisper-large-v3-turbo,91.30434782608697,combined_22,4432298
70,cost of products and services sold line where we included 70 million depreciation of cyberpunk 2077 our gross profit from sales,of products and services sold line where we included 17 million depreciation of cyberpunk 2077 our gross profit from sales,wrong,GPT-4o mini Transcribe,99.18032786885246,combined_22,4432298
40,from deposits in 3 months increased by 1 billion and 40 millions reaching a total of 1 billion and 950 million,and t bonds increased by 1 billion and 14 million zlotys reaching a total of 1 billion and 950 million,wrong,GPT-4o mini Transcribe,91.37055837563452,combined_22,4432298
70,cost of products and services sold line where we included 70 million depreciation of cyberpunk 2077 our gross profit from sales,of products and services sold line where we included 17 million depreciation of cyberpunk 2077 our gross profit from sales,wrong,GPT-4o mini Transcribe,99.18032786885246,combined_22,4432298
14,value of provisions among the short term liabilities increased by 14 millions together with the decrease of long term provisions this,provisions among the short term liabilities increased by 40 million zlotys together with the decrease of long term provisions this,wrong,GPT-4o mini Transcribe,96.85039370078741,combined_22,4432298
2.5,in terms of the switch q1 2021 revenue was nearly 2.5 times better than the first quarter of 2019 this year,q1 2020 revenue wise was nearly 2 and a half times better than the first quarter of 2019 this year,wrong,GPT-4o mini Transcribe,89.01098901098901,combined_22,4432298
14,value of provisions among the short term liabilities increased by 14 millions together with the decrease of long term provisions this,provisions among the short term liabilities increased by 40 million zlotys together with the decrease of long term provisions this,wrong,GPT-4o mini Transcribe,96.85039370078741,combined_22,4432298
2021,of the witcher 3 in terms of the switch q1 2021 revenue was nearly 2.5 times better than the first quarter,3 on nintendo switch q1 2020 revenue wise was nearly 2 and a half times better than the first quarter,wrong,GPT-4o mini Transcribe,83.51648351648352,combined_22,4432298
4.3,the existing and new investors at an underlying evaluation of 4.3 billion despite being a relatively small transaction its also a,the existing and new investors at an underlying valuation of 4.2 billion despite being a relatively small transaction its also,wrong,whisper-small,98.41269841269842,combined_22,4443871
12,in q2 this year positively impacted by sonae im score 12 evaluations and the dividends increase the dividends received from the,in q2 this year positively impacted by the iam for toll evaluations and the dividends increased from direct state north,wrong,whisper-large-v3-turbo,82.1917808219178,combined_22,4443871
5.5,contributions from sonae mc and sonae fashion leading to a 5.5 growth in h1 to 3.2 billion euros following the stop,he has my passion leading to a 5 point 5 growth in h1 to 3.2 billion years following the top,wrong,whisper-large-v3-turbo,85.38011695906434,combined_22,4443871
17,euros in q2 to 55 million euros and more than 17 million euros in the first semester due to the high,euros in q2 to 55 million euros and more than 70 million euros in the first semester due to the,wrong,whisper-large-v3-turbo,98.94736842105263,combined_22,4443871
17,euros in q2 to 55 million euros and more than 17 million euros in the first semester due to the high,euros in q2 to 55 million euros and more than 70 million euros in the first semester due to the,wrong,whisper-large-v3-turbo,98.94736842105263,combined_22,4443871
55,direct results increased almost 50 million euros in q2 to 55 million euros and more than 17 million euros in the,to 43 million euros in q2 and more than doubled compared to last year to 74 million euros in the,wrong,GPT-4o mini Transcribe,70.58823529411764,combined_22,4443871
50,15.5 increase year on year overall direct results increased almost 50 million euros in q2 to 55 million euros and more,decrease year on year overall net income decreased by 2 million euros to 43 million euros in q2 and more,wrong,GPT-4o mini Transcribe,73.07692307692308,combined_22,4443871
2020,swing between q1 and q2 reflects the comparison with 21 2020 when the impacts of the pandemic hit the performance as,q1 and q2 reflects the comparison with 20 20 when the the impacts of the pandemic keep the performance as,wrong,whisper-small,92.7536231884058,combined_22,4443920
50,people inside the stores being relaxed from 1 person per 50 square meters to 1 person 10 per 10 square meters,people inside the stores being relaxed from 1 person per 15 square meters to 1 person per 10 square meters,wrong,whisper-small,96.22641509433963,combined_22,4443920
2020,could be low where we were in 2019 but in 2020 sorry in 2019 but should we expect actually the profitability,seen the profitability is still below where we were in 2019 but in 2019 but should expect actually the profitability,wrong,whisper-small,88.65979381443299,combined_22,4443920
